,Review Number,Reviewer Rating,Review,Result,Rating Result,Label
3454,3455,2,영화 캣츠를 봤으나 결말은 모릅니다...중간에 뛰쳐나왔기 때문이죠...,부정,부정,0
3456,3457,1,와...ㅎㅎ 최고에요,긍정,부정,1
3457,3458,2,시작과 동시에 개꿀잠~ 덕분에 개운안 하루였어요,부정,부정,0
3458,3459,1,악...개재미없음 ㅠㅠ개노잼 ㅜㅜ 시간 돈 아깝다.. 이 영화를 선택한 내 스스로 자괴감든다...,부정,부정,0
3459,3460,1,네네,부정,부정,0
3460,3461,1,최악이네요...,부정,부정,0
3461,3462,1,진짜 여태껏 본 영화 중에 이렇게 재미없던 건 처음이에요.. 절대 보지마세요; 영화관에서 뛰쳐나가고싶던 적은 처음임.,부정,부정,0
3462,3463,1,대전에왔을때 오리지널 캣츠원작보고 영화도봤다.라이언킹처럼 동물이나오고 더빙을썼어야했다. cg실망,부정,부정,0
3464,3465,6,뭐지? 뭐지? 나만 지루한가? 하다가..그래도 메모리는 눈물나왔음,부정,부정,0
3465,3466,1,생각보다 지루하진 않았다. 원작 캐릭터에대한 이해도가 하나도 없었고 웃기지도 않는 와이어 액션과 90년대만 못한CG. 그리고 원곡을 하나도 살리지못한 편곡과 아이폰으로 녹음한것만 못한 믹싱. 캐릭터를 살리지못한 최악...,부정,부정,0
3466,3467,8,일단 배우들 진짜 연습 많이하고 너무 놀라웠습니다.고양이 cg 분장도 보다보면 적응되고 아름답다는 생각이 들었어요.하지만 음..개인적인 생각으로 캣츠 자체가 영화로 만들면 안되는 뮤지컬 같습니다.,긍정,긍정,0
3467,3468,6,뮤지컬을 본상태에서 기대하고 봐사인지 양화는 생각보다 지루하고 밋밋했습니다,부정,부정,0
3468,3469,1,OOO기영화 시간낭비 돈낭비 공짜로도 안봄,부정,부정,0
3469,3470,1,영화를 본 시간이아까움,부정,부정,0
3470,3471,2,최악의 영화. 첨부터 잤음,부정,부정,0
3471,3472,1,구와아악 역겨움의 극치,부정,부정,0
3472,3473,5,힘들었다.,부정,부정,0
3473,3474,6,아이와 봤는데 중간에 살짝 노래만 나온다고 싫망 그러나 집에와서 계속 ost 흥얼흥얼 ㅋ,부정,부정,0
3474,3475,6,무엇이 문제일까요? 안타까운 영화,부정,부정,0
3475,3476,1,좋은 뮤지컬과 좋은 배우들을 제대로 말아먹은 희대의 졸작,부정,부정,0
3476,3477,4,메모리 들으면서 울컥 안 한 건 처음 ㅠ,부정,부정,0
3477,3478,2,나는 옛날에개봉했던영화 재개봉하는줄알았음 캣츠라는 이름만듣고 기대했는데 실망하고 잠와서잘정도..,부정,부정,0
3478,3479,1,졸려서 힘들었네요.,부정,부정,0
3479,3480,1,너무 징그러웠어요. 스토리도 진부하고,부정,부정,0
3480,3481,3,그냥 그럼....별로에요 뮤지컬 생각하고 보면 실망합니다,부정,부정,0
3481,3482,1,진짜 노잼이에요 왠만하면 영화보다가 안자는데 처음 잤네요 ^^ 돈내고 영화관에서 숙면하실 분들 추천합니다,부정,부정,0
3482,3483,1,연초엔 엄복동 연말엔 냥복동 수미상관 오졌다..,긍정,부정,1
3483,3484,2,춤은 잘 추는데 노래는 흠... 내용도 잘 모르겠고 춤만 기억에 남음. 비추,부정,부정,0
3484,3485,1,정말정말정말 최악이에요~~^^;,부정,부정,0
3485,3486,1,쓰레기추!,부정,부정,0
3486,3487,2,애들한테 크리스마스때 같이 보자고 해서 보고 손절 당했습니다.,긍정,부정,1
3487,3488,7,뮤지컬을 안봐서 그런건지 아님 내 개인 취향이 갈등없는 옴니버스 구조를 더 좋아하는 쪽이어서 그런건진 몰라도 전체적으론 괜찮게 봤음.별로였던 점은 첫부분에 cg에 적응하는데 좀 걸렸다는거랑 바퀴벌레가 너무 디테일했다...,부정,부정,0
3488,3489,8,메모리 음악이 좋아요~,부정,긍정,1
3489,3490,3,다소 노래가 많은 영화입니다.그래도 끝부분에 감동은 있네요;;;그리고 다소 유치합니다,부정,부정,0
3490,3491,6,그냥 보면 평작. 원작을 생각해보면 졸작. 뮤지컬극을 영화화하며 표현할 수 있는 장점들을 거의 활용하지 못한데다가 어정쩡한 각색과 논란의 여지가 있는 캐스팅. 차라리 공연 DVD를 개봉하는게 나았을 듯.,부정,부정,0
3491,3492,6,뮤지컬이 좋았어서 본건데 약간 실망했어요... 그래도 OST는 좋았습니다. OST 들으려고 영화 본 느낌 들어요,긍정,부정,1
3492,3493,2,티비로도 보기에 시간이 아까운 영화.. 뮤지컬도 이거와 같다던데. 정말 당황스럽고.  결론적으로 OST 만 듣는게 이 뮤지컬은 가장 감동적일 듯.. 오페라의 유령에서 받은 감동의 1%도 못느낌.,부정,부정,0
3494,3495,4,연출이 문제냐 애초에 시나리오가 문제였냐. 집중하기 어려웠다.,부정,부정,0
3495,3496,1,지금 화가 많이 나는디 여기에 돈 쓰실거면 구세군에 기부하세요. 그게 더 의미있는 일이 될 겁니다. 추운데 돈쓰고 시간쓰고 체온 잃는 것보다 그냥 집에서 맛있는 거 드시고 쉬세요. 2020년 넘어가기 전에 액땜했다 ...,부정,부정,0
3496,3497,6,영상미 최고! 바선생은 최악이었음 ㅠㅠ,부정,부정,0
3497,3498,5,노래가 되게 좋았다.노래만 되게 좋았다.,긍정,부정,1
3498,3499,6,노래도 좋구 연기도 좋았지만 좀 지루 했움,부정,부정,0
3499,3500,8,제발 애들 데리고 오지마세요,부정,긍정,1
3500,3501,6,솔직히 난 캣츠 뮤지컬 녹화 영상을 중딩 때 반 강제로 음악실에 잡혀서 시청 했던 안좋은 기억이 있는데 그 때 매우지루하고 재미 없게 봤던 터라 10년이 지난 지금 내가 중딩 때와 비교해 얼마나 인내심이 깊어 졌을까...,부정,부정,0
3501,3502,8,아니 다른거보다 캣츠 최고의 인기캐 럼텀터거 존재감 왜 지우개됨? 와 1도 안기억남 빅토리아랑 맥캐버티 미스터미스토펠리스 테일러스위프트 등 몇몇 인상적인 캐릭터들도 물론 있었지만 다른 캐릭터들 더 띄워주느라 럼텀터거...,긍정,긍정,0
3502,3503,6,"뮤지컬 캣츠를 좋아해서 기대했는데, 기대를 해서였는지... 기대보다는 별로.조금 산만한 느낌.",부정,부정,0
3503,3504,7,Memory 가 다했네~^^,긍정,부정,1
3504,3505,5,"확실히 뮤지컬보다는 감동이 훨씬 덜하네요..제니퍼 허드슨이 메모리 부를 땐 감동적인데, 그 씬 빼고는 볼거리가 그닥...",부정,부정,0
3505,3506,1,?기대하고 크리스마스 이브날 보러갔는데...한숨자고 나왔어요.스토리가 뭔지..뮤지컬보고 기대하고 봤는데 소개 영상이 훨 나아요,부정,부정,0
3506,3507,6,볼거리 풍부스토리 빈약끝,부정,부정,0
3507,3508,6,사실 스토리는 별 거 없고 유치하다.그래도 배우들 노래가 워낙 좋았고 흥겨운 분위기 연출 등이 좋아서 만족스러웠던 뮤지컬 영화.솔직히 육성으로 헉한 장면도 있긴 했다. 벌레혐오자들은 주의할 것.여튼 귀호강했다. 남고...,긍정,부정,1
3508,3509,6,캣츠 뮤지컬 엄청 좋아해서 기대하고 봤는데...마술사 고양이 미스토의 그 유명한 컨져링턴 동작도 없고몽고젤리 더블덤블링도 없고 ㅠㅠ 너무 비중이 발레수석 빅토리아 위주로 끌고간거 같아요... 젤리클송 부를때도 뮤지컬...,부정,부정,0
3509,3510,1,하아 ....;;;;,부정,부정,0
3510,3511,2,불면증있으신분에게 강력추천!!,부정,부정,0
3511,3512,1,영화사랑하는 날 중간에 나오게 만든 대단한 영화,긍정,부정,1
3512,3513,6,고양이 찬양하는 종교인줄; 마지막에 설교 무엇?,부정,부정,0
3513,3514,2,불면증 있다면 추천. 100분 꿀잠잤어요 ^^,부정,부정,0
3514,3515,1,최악!꿈 잠 잤어요.각오. 하고 보세요,부정,부정,0
3515,3516,1,정말 너무 재미가없네용 내년에 똥사면서 들을 교양곡을이영화 한편으로 다들은같아요그냥 영화 시작하기전에 나오는 금호타이어 광고가더 재밌었네요 중간에 나오고싶었지만 그냥 참고 무한의계단했습니다 영화를 보러온건지 뮤지컬음...,부정,부정,0
3516,3517,3,영화관 진상들이 고맙게 느껴진다.. 이런 영화에집중을 안하게 만들어줘서.,부정,부정,0
3517,3518,10,이건 꼭 극장에서 봐야 할 영화,긍정,긍정,0
3518,3519,5,"저 진짜 궁금해서 그런데, 뮤지컬 본 분들도 별로예요?? 뮤지컬을 너무 재밌게 봐서 보고싶은데 ㅠㅠ",긍정,부정,1
3519,3520,9,기차 고양이 나오면서 몰입도 대박입니당.,긍정,긍정,0
3520,3521,8,재미도 재미지만 음악과 고양이들의몸짓 하나하나 너무 잘구현해낸? 솔직히 기대 안했는데 너무 재밌게 봤음,긍정,긍정,0
3521,3522,9,음악이좋아서 그런가 즐기기엔 나쁘지 않은듯,긍정,긍정,0
3522,3523,8,뮤지컬장르답게 음악이 좋고 신기하고 좋았어요!,긍정,긍정,0
3523,3524,8,뮤지컬 느낌과 화려한 그래픽까지 기대 이상의 영화였습니다,긍정,긍정,0
3524,3525,8,적당히볼만한 뮤지컬영화에요,긍정,긍정,0
3526,3527,9,부모님 연말 효도무비로 딱!!,긍정,긍정,0
3527,3528,9,저랑 제 친구는 재밌어ㅆ어요,긍정,긍정,0
3528,3529,10,나에게는 새로웠던 영화… 완전 흥미롭게 봤어용,긍정,긍정,0
3529,3530,10,발레 뮤지컬 좋아하는 분들 강추요~,긍정,긍정,0
3530,3531,10,아니 이거 완전 사운드가 압권이자나ㄷㄷ,긍정,긍정,0
3531,3532,9,익사이팅한 음악들과 흥미진진한 스토리에 시간 가는줄 모르고 봤습니다,긍정,긍정,0
3532,3533,9,보고싶으면 그냥 보러가세요,긍정,긍정,0
3533,3534,10,짱 좋아요^^정말 강추해요~,긍정,긍정,0
3534,3535,10,기대하고 봤는데도 기대이상의 재미를 느끼게 해주는 영화임 음악 스토리 영상 연출 음악 다좋았어,긍정,긍정,0
3535,3536,10,스토리도 흥미로웠지만 화려한 볼거리나 음악 또한 너무 좋았음ㅋㅋㅋ 오락 영화로 즐기기엔 딱,긍정,긍정,0
3536,3537,10,연말을 장식하기엔 더할나위없다!,긍정,긍정,0
3537,3538,10,캣츠 너무 재밌게 봤어요ㅎ,긍정,긍정,0
3538,3539,10,역시 사운드 좋은 극장에서봐야지..,긍정,긍정,0
3539,3540,10,진짜 노래도 너무좋고 퍼포먼스 굿,긍정,긍정,0
3540,3541,10,보는내내 내가 영화 속에 들어간 기분?,부정,긍정,1
3541,3542,10,귀호강 한 사람 나야나,부정,긍정,1
3542,3543,10,생각한 느낌과는 많이 달랐지만 그래도 재밌었네용ㅎㅎ,긍정,긍정,0
3543,3544,1,영화보는게 이렇게 힘든 일인줄 몰랐음.앉아있는게 힘들정도로 재미 없었음.정서에 안 맞는건지 내가 뮤지컬을 볼 줄 모르는건지..,부정,부정,0
3544,3545,10,진짜 너무재밌습니다. 힐링되는 기분이예요!,긍정,긍정,0
3545,3546,2,어릴때감동이 이 영화로 실망했어요ㅠ 노래감흥도 느껴지지않았고 래미제라블은 진짜 재밌게 봤는데ㅜ 마음이 안타까워요.. 고양이가 너무 너저분하고 멋지지않았고 노래마저 지루했어요. 스토리도.. 옛날의 뮤지컬을 다시보는게 ...,긍정,부정,1
3546,3547,1,너무 별로였어요..ㅜㅜ 그냥 뮤지컬 그대로 영상으로 찍어놓은 느낌 뮤지컬의 그 생생함과 웅장함과 화려함도 안느껴지고 그렇다고 영화 스크린에 맞게 스토리가 짜임새있게 구성된것도아니고.  돈아까웠어요,부정,부정,0
3547,3548,2,너무 지루해요.. 나오는데 뻗은분들 많았음,부정,부정,0
3548,3549,2,로튼토마토 18퍼 이유가 있었구나 징그럽기만 하더라,부정,부정,0
3549,3550,10,마구마구 신났던 영화,긍정,긍정,0
3551,3552,1,너무 징그러워서 자꾸 생각나요...,부정,부정,0
3552,3553,10,술 한잔 했습니다. 영화가 별로입니다 씨-ㅍㅏㄹ,부정,긍정,1
3553,3554,7,취향차이 호불호가 확실히 갈릴듯... 쉬지않고 노래만 불러 자막 읽다 지쳐 잠든사람있겠고..음악과 영상미에 현혹되어 끝까지 본사람있을듯..,긍정,부정,1
3554,3555,1,진짜 별로. 돈 시간 아까워,부정,부정,0
3555,3556,2,초반부터 지루하고 집중이 안됐습니다.2시간 노래만 듣다 끝났네요.,부정,부정,0
3556,3557,1,영화관에서 잔 적 처음임 엄마 아빠 나 셋 다 잤음 중간에 뛰쳐나오고 싶었음,부정,부정,0
3558,3559,8,처음엔 이게 무슨내용인가 하다가 자연스럽게 빠져들었네요8점을 준 이유는 어린 중고딩들이 계속 핸드폰 처봐서매너좀 지켜라,긍정,긍정,0
3559,3560,1,정말... 엄청나구만...,긍정,부정,1
3560,3561,1,기대없이 봤는데 그 이하네요삼류 공연 보는 느낌,부정,부정,0
3561,3562,4,노래는 좋은데 스토리전개가 개판임 ㅠ 배우들이 너무 아깝다,부정,부정,0
3562,3563,8,그렇게 까댈 영화는 아닌데.... 초반 몰입도가 좀 약해서 그렇지 CG도 좋더구만 .... 다들 까칠하기는,부정,긍정,1
3563,3564,2,내 인생 뮤지컬 캣츠 뮤지컬로 정화시켜얄판..흡입력제로. ㅜㅜ,부정,부정,0
3565,3566,1,뮤지컬이냐 영화냐.. 이게 무슨짓인지.. 내 평생 영화보다 나가고 싶었던 적은 처음인듯..,부정,부정,0
3566,3567,1,첨부터 끝까지 별로였음.메모리 부분에서 아무 감흥이 없든데. 노랠 왜 저렇게 뿐이 못 불를까? 이런생각뿐이.,부정,부정,0
3567,3568,6,마지막부분은 노래 좋고 연기까지 좋네요 감동부분이부분말고는 그닥...,부정,부정,0
3568,3569,10,춤 노래 연기 아름다웠다,긍정,긍정,0
3569,3570,2,"심형래의 고질라스러운 CG효과와 지루한 음악, 뮤지컬 캣츠와는 상반되는 감동.1시간 관람후 빤쓰런",부정,부정,0
3570,3571,4,메모리 노래외에 지루했음,부정,부정,0
3571,3572,4,길냥이들을 위한 2시간짜리 유료 공익광고,부정,부정,0
3572,3573,9,아 이거 존잼인데 넘 욕먹어서 아쉬울뿐ㅠㅠ,긍정,긍정,0
3573,3574,2,사람 얼굴에 고양이탈 씌웠으면 이렇게까지 평이 낮진 않았을듯,부정,부정,0
3574,3575,10,진짜로 너무너무 재미있습니다. 꼭꼭 보세요 눈물나도록 감동적입니다,긍정,긍정,0
3575,3576,8,처음에는 생긴게 징그럽지만 계속보다보면 익숙해짐,부정,긍정,1
3576,3577,8,진짜 보는 맛 정말 정말 최고... 그러나 음악은 조금 아쉬웠음 ㅜㅜ 가수들이 조금 맛이 안난달까...,긍정,긍정,0
3577,3578,6,"연출, 음악, 출연진 다 좋은데 재미는 없었음",부정,부정,0
3578,3579,10,이브에 개봉해서 잘 보고왔어요,긍정,긍정,0
3579,3580,10,테일러 스위프트 사랑합니다♡,긍정,긍정,0
3580,3581,10,진짜 보는내내 지루할 틈 하나도 없음 ㅠㅠㅠ,긍정,긍정,0
3581,3582,10,화려한 음악들을 스크린으로 보는 재미가 쏠쏠하다,긍정,긍정,0
3582,3583,6,솔직히 정말 좋다 이정도는 아니였음소재가 워낙 톡특해서 쉽게 몰입하기가 좀 어려움 영상미는 좋았음저는 그냥 보통,긍정,부정,1
3583,3584,8,"뮤지컬 어릴때부터 몇번씩 돌려봤는데, 이 영화는 그냥 병맛이다. 그치만 병맛의 미학이 있다. 모든 걸 내려놓고 보다보면 나름 괜찮은 파트도 나오고...보는 내내 마약을 한다면 이런느낌이려나 싶은? 요즘 정말 디즈니에...",긍정,긍정,0
3584,3585,8,다 필요없고 음악이 끝내준다ㄷㄷ,긍정,긍정,0
3585,3586,3,비슷한 가사 반복반복 첨부터 끝까지 노래하고 춤만 추는데 가끔가다 몇몇부분 빼고는 진짜 와ㅤㅇㅜㅋ ㅠㅠ 와ㅤㅇㅜㅋ ㅠㅠ 지루해.,부정,부정,0
3586,3587,1,진짜 OO 드럽게 재미없네 어떠케 기억에 남는게 하나가 없냐 내 기준 클레멘타인 급,부정,부정,0
3587,3588,1,이 영화를 보는것 보다 만원을 쓰레기통에 버리는게 당신의 눈과 시간을 효율적으로 사용하는 방법입니다,부정,부정,0
3588,3589,10,"외국 평점 낮아서 걱정했는데 재밌었다. 편곡도 좋았고, 원작은 원래 스토리가 없는데 영화에서는 살리려고 노력한 점이 보여서 지루하지 않았다. 배우들 연기도 좋고 노래도 잘한다! 사람 따라 분장이 좀 불쾌할 수도 있겠...",긍정,긍정,0
3589,3590,1,진짜 최악최악 근 5년간 극장에서 본 영화중에 젤 노잼에 지루했음.. 좋은노래를 가지고 이런 영화를 만들수도 있구나 ㅋㅋㅋㅋ,부정,부정,0
3590,3591,2,꼭 보세요~꼭꼭꼭!!아~졸려~~아함~~,긍정,부정,1
3591,3592,2,졸렸는데 참 잘 잤어요 감사해요,부정,부정,0
